PERIODO;FACULTAD;CARRERA;ESTUDIANTE;COD_MATERIA;MATERIA;COD_GRUPO;GRUPO/PARALELO;ESTADO;PROMEDIO;ASISTENCIA;NO. VEZ;NIVEL
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 453;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,07;94;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 200;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,61;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 452;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 274;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,54;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 449;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 202;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,02;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 186;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,86;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 159;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,51;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 201;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,69;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 203;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,38;82;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 205;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,79;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 206;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,02;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 184;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,30;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 204;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,69;90;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 207;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,12;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 185;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,96;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 84;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,55;75;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 113;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,07;94;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 183;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,13;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 60;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,39;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 161;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,60;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 266;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;6,88;82;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 212;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,60;94;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 267;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,33;88;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 209;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,39;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 213;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,07;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 210;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,10;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 57;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,25;94;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 182;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,61;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 208;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,61;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 211;318030;INTELIGENCIA ARTIFICIAL;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,90;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 85;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,34;90;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 100;318030;INTELIGENCIA ARTIFICIAL;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,58;90;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 85;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,61;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 100;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,87;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 208;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,08;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 211;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,38;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 267;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,61;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 182;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,04;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 210;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,80;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 212;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,07;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 57;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,38;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 209;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,86;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 213;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,50;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 266;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;6,27;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 161;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,87;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 183;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,26;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 60;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;6,88;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 185;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,65;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 84;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,99;78;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 113;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,93;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 206;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,34;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 204;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,66;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 207;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,38;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 184;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,59;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 203;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,98;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 453;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;6,51;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 159;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,85;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 186;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,47;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 202;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,61;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 158;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,77;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 116;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,60;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 449;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 205;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,57;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 274;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,98;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 200;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,06;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 201;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;10,00;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 264;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,75;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 120;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,11;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 199;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,13;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 192;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,04;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 195;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,69;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 448;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,94;64;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 262;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;2,42;78;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 196;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,16;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 261;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;6,50;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 187;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,66;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 198;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,22;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 197;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,38;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 157;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,87;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 194;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,22;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 452;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;2,89;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 257;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,09;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 83;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,58;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 382;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 296;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,71;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 193;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,53;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 450;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 451;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;4,39;64;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 256;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,19;78;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 150;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,74;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 445;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 446;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 189;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,77;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 190;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,25;100;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 455;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;3,47;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 188;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,97;86;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 447;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;1,49;0;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 273;318060;LENGUAJE Y COMUNICACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,43;93;1;1
2023 - 2024 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 153;318060;LENGUAJE Y COMUNICACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,42;100;1;1
